model_size,init_time,tokens,decode_time,speed,count
27b,3.39,30,0.97,30.93,15
27b,3.86,30,0.96,31.15,15
27b,4.19,30,0.97,30.97,15
27b,3.83,30,0.96,31.18,15
27b,4.20,30,0.97,30.97,15
27b,3.89,30,0.97,31.02,15
27b,4.21,30,0.97,30.97,15
27b,3.95,30,0.98,30.68,15
27b,3.60,30,0.97,30.85,15
27b,4.26,30,0.97,30.95,15
27b,3.46,30,0.97,30.87,15
27b,3.41,30,0.97,30.93,15
27b,5.77,30,1.16,25.80,15
27b,3.39,30,0.97,30.98,15
27b,3.38,30,0.97,31.06,15
27b,3.41,30,0.97,31.00,15
27b,3.83,30,0.96,31.11,15
27b,4.15,30,0.97,31.05,15
27b,3.86,30,0.97,31.06,15
27b,4.24,30,0.97,31.02,15
27b,3.37,30,0.97,31.00,15
27b,3.40,30,0.97,31.00,15
27b,3.42,30,0.96,31.18,15
27b,3.91,30,0.96,31.11,15
27b,4.23,30,0.97,30.96,15
27b,3.45,30,0.97,30.89,15
27b,3.45,30,0.97,30.84,15
27b,5.59,30,1.17,25.74,15
27b,3.33,30,0.97,31.07,15
27b,3.38,30,0.97,30.95,15
27b,3.41,30,0.97,31.05,15
27b,3.88,30,0.96,31.17,15
27b,4.21,30,0.97,30.91,15
27b,3.91,30,0.97,31.02,15
27b,4.27,30,0.97,30.89,15
27b,3.87,30,0.97,31.04,15
27b,3.67,30,0.97,30.89,15
27b,4.17,30,0.97,31.00,15
27b,3.85,30,0.96,31.14,15
27b,4.20,30,0.97,30.95,15
27b,3.79,30,0.98,30.58,15
27b,4.02,30,0.97,30.95,15
27b,5.69,30,1.16,25.78,15
27b,3.33,30,0.97,30.99,15
27b,3.41,30,0.97,31.05,15
27b,3.41,30,0.97,31.04,15
27b,3.92,30,0.97,31.06,15
27b,4.21,30,0.97,31.04,15
27b,3.38,30,0.96,31.15,15
27b,3.44,30,0.97,30.98,15
27b,3.84,30,0.96,31.12,15
27b,4.21,30,0.97,31.01,15
27b,3.89,30,0.96,31.10,15
27b,3.58,30,0.96,31.13,15
27b,4.23,30,0.97,30.85,15
27b,3.39,30,0.97,30.88,15
27b,3.36,30,0.97,30.95,15
27b,5.57,30,1.16,25.78,15
27b,3.38,30,0.97,31.06,15
27b,3.86,30,0.97,30.80,15
27b,3.79,30,0.96,31.13,15
27b,4.04,30,0.97,30.97,15
27b,3.86,30,0.97,31.06,15
27b,4.14,30,0.97,30.96,15
27b,3.84,30,0.97,30.97,15
27b,4.20,30,0.97,30.88,15
27b,3.89,30,0.96,31.09,15
27b,4.17,30,0.97,30.97,15
27b,3.41,30,0.97,31.00,15
27b,3.59,30,0.97,30.94,15
27b,3.38,30,0.97,30.96,15
27b,3.83,30,0.97,30.93,15
27b,6.46,30,1.17,25.58,15
27b,3.34,30,0.97,30.97,15
27b,3.43,30,0.97,31.08,15
27b,3.43,30,0.97,30.97,15
27b,3.39,30,0.97,30.98,15
27b,3.40,30,0.97,30.94,15
27b,3.45,30,0.97,30.97,15
27b,3.38,30,0.97,30.97,15
27b,3.86,30,0.96,31.22,15
27b,4.19,30,0.97,31.01,15
27b,3.87,30,0.97,31.07,15
27b,4.09,30,0.97,30.82,15
27b,3.78,30,0.97,30.89,15
27b,3.87,30,0.97,31.02,15
27b,4.18,30,0.97,30.82,15
27b,5.62,30,1.17,25.71,15
27b,3.32,30,0.97,30.97,15
27b,3.37,30,0.97,31.06,15
27b,3.40,30,0.97,31.06,15
27b,3.86,30,0.97,31.08,15
27b,3.61,30,0.96,31.13,15
27b,4.17,30,0.97,30.97,15
27b,3.41,30,0.96,31.09,15
27b,3.52,30,0.97,31.06,15
27b,3.77,30,0.96,31.20,15
27b,4.40,30,0.97,31.00,15
27b,3.84,30,0.97,30.86,15
27b,4.21,30,0.97,30.86,15
27b,3.45,30,0.97,30.97,15
27b,3.40,30,0.97,30.93,15
